blogid,weekly view,2021 post num,5years post num,보석십자수,미니어처,펀치니들,3d펜,3d프린터,가죽공예,가방만들기,양모펠트,프랑스자수,스크래치북,LED조명,무드등,칼림바,오르골,발난로,우산,캡슐세제,전자저울,산소포화도측정기,소음측정기,거리측정기,온습도계,적외선온도계,높이측정기,타이머,유수분측정기,아두이노,라즈베리파이,마이크로비트,휴대용선풍기,스피커,디퓨저,기저귀,파우치,운동화,청소세제,로봇청소기,전동칫솔,수납박스,청소포,에어프라이어,거북목베개,컵홀더,공기청정기,진공청소기,자외선차단제,섬유유연제,가습기,마우스패드
junram0705,207.0,450,595,43.45566485017788,40.56304387655959,43.45566485017788,31.5329977206584,25.5030136901683,31.40445002633821,39.34676459932747,43.45566485017788,43.45566485017788,40.16827686681206,35.26798574591966,41.91642402385583,34.49787122900068,34.49787122900068,28.59702700131034,42.77057689128475,38.38508699331899,40.82838868401056,42.842350364434196,41.83106362088526,41.59831114219672,41.72881735062921,41.15403935663455,,41.441822933119965,43.25402753287933,32.30086955719002,34.25494369200373,32.60188273633156,37.321741523591456,46.526746197350434,41.872600035117614,41.71054801935569,37.51349810591687,33.7919789051732,45.60827948805686,32.53687638983899,28.742480574727526,38.38508699331899,33.32276044526435,45.60827948805685,35.24104423639419,41.96958682399836,33.817819112464655,32.29626325341358,35.1998812175394,44.57267757364047,44.57267757364048,37.94929254961792
mongdduri,134.2,120,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alslqhem,30.8,150,148,47.04415529966058,47.04415529966058,47.04415529966058,30.421278410770064,32.90329425453192,27.659197781354813,28.740008259733624,47.04415529966055,47.04415529966058,47.04415529966058,32.90329425453192,42.1312235709096,29.9077424907274,30.081144670730637,25.125598693225403,45.054691198593176,30.716647413895906,40.082774233771914,42.92095389730671,41.39622020909306,42.32078647880802,41.72986549868005,41.06951472541101,,41.38659739914589,43.38370637258768,31.863535282910757,32.90329425453192,32.90329425453192,34.96851034681704,35.251945475812214,37.02807848055776,41.599636799722724,35.132261756998965,34.34033610324169,33.74746723940328,32.091210597721556,28.333226959479262,32.92229761985679,33.92470270036786,38.24746863949311,28.998770809152557,45.05469119859317,33.77672689622426,32.27377188243548,35.15169152977229,36.6294324061528,32.485068583742695,34.66371621109927
dbwlgns40,257.6,270,274,30.50343119711529,40.08121879446134,37.70704028786087,31.411946403419293,27.07047085656106,31.766749514300667,31.766749514300667,38.575985793966396,37.863245319224674,39.12684357511606,35.309248794393575,41.78891981990665,31.29632991643137,31.29632991643137,22.827887839832336,42.07917006928696,35.26213994598685,40.576783204048084,42.62494975707444,41.50720012668482,41.628468384075816,41.45854802700535,41.03807677655472,,41.29741815857176,42.98042035295138,32.23408937127453,33.87990083591132,31.946148005294305,42.48168261111286,37.14048120095822,42.35566601906755,42.146078308651504,35.753663610072046,34.7642675285873,41.89766547314225,33.06514893120189,22.9439977368408,35.26213994598685,35.26213994598685,42.48168261111287,35.64760484393228,41.179501753132136,34.100864114112895,32.545213417728085,35.89632781104135,37.33125620962501,42.48168261111287,35.50790177802945
018088,288.0,0,124,39.48489694035042,34.97941920210183,39.48489694035042,32.19617482954065,26.821413649839634,42.96803245239857,42.96803245239855,39.48489694035042,39.48489694035042,30.22126955251025,38.922928357331536,42.1338042966739,28.9455059491869,29.693688597619087,23.7586893041822,43.207958446658644,31.462494468684458,41.34729646097045,42.97383971219203,41.70461485934909,42.363312577107926,41.601983468392596,41.541008534285005,,42.02782665050637,43.313560923888296,32.78899691126829,34.15294554499883,32.36987204478157,37.55794290702037,35.28980128249976,37.60321705472023,41.894995709661124,35.34524310306689,34.71075218356822,35.05215680502987,33.18835303575978,27.87087810865158,32.76280642439272,33.81796459211609,38.208986383172906,30.163773023664685,41.83789994707486,33.60338604601556,33.69572029378555,35.57414665301119,37.4059904031574,33.4923991949376,35.020991016546425
h_yuri90,122.4,360,1237,30.72844327842728,39.20386736294335,37.248661168887544,31.7460358706268,26.86190682949257,26.882325523794325,28.158278622661072,38.79039526744175,38.0365959579617,39.21247889172015,35.50166160569869,41.663563451980195,29.460652134507317,29.685316589416928,24.684529117311893,43.69830758299779,31.123085221971014,40.563353488798015,43.388681186793434,41.269290620985686,42.24329932008287,41.408079458567464,40.81226665000886,,41.04022956689229,43.39749179942205,33.16666262895766,34.43157951730478,32.49337566858093,36.0045543456529,34.97119389501052,36.99865288197722,42.42229891566733,39.28133266571624,39.28133266571624,34.50571743431826,31.6968951275624,29.33340835741281,33.10387213483028,34.793656394751345,38.13059528562688,16.530083885118525,42.139804758770886,32.97219207442394,32.052320636560985,39.28133266571624,37.778720895430055,33.06016777023705,39.28133266571624
ginny_making,347.2,180,1987,31.52594965702998,39.33507073451017,37.86227473077711,33.11202291001126,35.78180703686429,27.638306747856383,28.975393726272088,38.83898318423097,38.2941351363817,39.19580753892125,39.11916528674771,42.32639568093578,30.945448737205975,30.819380085517757,27.808114348265146,53.56612314581193,30.640410977050397,41.22302658494668,43.08493599458797,41.4871981110965,43.72751859783675,42.1287618399165,41.60579845286007,,41.90497877347979,43.89160426652562,39.1191652867477,35.025982874407646,34.488266011714806,19.274874749797,35.22992400469731,30.23487998202303,41.42552228986564,31.339664384501948,30.23487998202303,26.33197187696676,31.18213767367835,32.26738110545737,22.161656667353085,34.467253057310664,26.331971876966755,29.211774240643113,45.41037849598218,33.34716368743289,32.7246915304879,35.8306967205332,38.54974949959399,38.549749499594,53.56612314581194
bee1404,64.2,150,190,31.454448738136207,39.75310982743379,37.843746144454435,31.264492732112007,26.822624413033793,27.827634443119933,28.911436641825375,39.124938485599344,38.20156795742079,38.996772810322604,35.653118595650454,41.46752877150791,29.96976934714459,30.271819758426325,24.526271242717005,43.11584358807702,30.90982546001722,40.74775380562211,42.427304442409756,41.67915141526902,42.221099265384275,41.36642615073096,40.59405089701283,,41.19395183106409,43.44482643961076,33.03643174491906,34.30380031875891,32.65786580978754,35.86753892586311,35.08889718248532,37.12895328283932,41.58126891328846,35.317132270968465,34.15529980684446,33.99265488809379,32.33613670922881,29.156108293994194,32.52946462066397,33.615667323542496,38.14938619678783,29.151245104306795,41.99384046176255,33.767889440545254,32.70280226272643,35.345590592627396,37.35691710799549,33.03094816251168,34.37133195554362
girl9028,532.8,240,888,30.293950591292344,39.75316754174286,37.86025983722922,30.549183598282518,27.158202211253233,31.99269051686003,31.99269051686003,39.00822854972704,38.21187892934603,39.729533442891004,35.40878981384828,41.69706800344791,35.90114842961304,35.90114842961304,24.86687540754514,43.386613115094534,30.756300381535944,40.681393289158464,43.0036742353185,41.7217781614873,42.58298030457857,40.994494395172765,40.44036271279943,,41.1666944414938,44.106062297762335,32.60646649756978,34.0865759953961,32.467861161826484,34.368999444982315,35.63098035740441,42.6569206891467,41.84908206494867,35.2541711061713,35.25417110617129,34.15221560336092,31.717546424027887,31.351812998820442,32.22287305627532,33.74273824579015,37.77163904350491,32.785977347499795,42.011422801465834,33.45134562072506,31.99259244722432,35.25417110617129,36.88975835151204,29.670806265386545,35.25417110617129
jucyi_cool,629.2,450,1346,31.17933647982105,39.64715723034975,44.61174131273766,31.020752139436404,32.50915977832776,31.967650138930075,31.967650138930075,41.64626156785675,49.576325395125565,44.61174131273766,35.539302041947145,45.50920087503585,34.49944044285628,34.49944044285628,26.23215241179283,43.466268933810746,48.569337748458906,40.90524073868575,42.26527339903028,42.01611792992336,41.74577597111628,41.51506615864744,40.68277478449607,,40.95124120152679,43.01818333877479,32.03919979573183,34.15273596515762,32.45302308514309,38.328806655945954,42.67914624194238,48.55062421237288,41.28509188924117,33.89581103994727,24.27531210618644,44.605321791888,33.95097746189264,26.36557748099826,33.72339107110642,44.13965576581163,38.603786173182485,28.92668320469213,41.9338277577884,34.90581322867476,48.525523918556765,33.86942811437817,37.50466426789723,27.66116056610875,33.46669550460136
tpfus44,850.2,120,1113,32.47626038066743,39.17374756384986,37.88930829525676,31.029068337560755,7.379094012456733,26.28284557304163,26.28284557304163,39.98750975722983,38.40003095092956,39.24949629932503,34.57307681532487,42.238737391571945,25.560333687022087,25.560333687022087,18.32235630873484,42.04779376595987,29.950332541897403,40.94849141248799,42.56451080139868,42.51359946743239,42.24469574976351,41.4397147700296,40.80879655498481,,41.57828745596859,44.256550521666775,32.43552094308735,33.7611109461427,31.858603546706888,34.463043730246454,29.810078567777936,36.63267309639928,41.73951601819436,34.969384306909134,18.31633654819964,34.24408714139531,31.230004504723897,18.41554963958025,31.83945009718827,32.856444323624714,37.86949596003509,14.815496035522536,40.52664988635679,32.80632362389714,30.951757564106753,24.000869529088764,35.84979396832591,9.922745504432209,33.68198027219936
yanggumi93,96.0,90,249,30.902693954985143,39.3333771781028,37.70350246448589,30.986417991270574,28.3385213216397,27.709428967324133,28.67622933351044,39.14093938736797,38.16580687569336,39.26280989264477,35.959788006323386,40.66206045362277,34.62303755217444,41.9777272042025,29.71063027341139,43.544133656050796,31.047298956564607,41.04337146611116,43.50831003844417,41.55983700163103,43.413605614142526,41.316846084075436,40.614004401020786,,41.37871317895121,44.145349192922076,33.87923492784121,34.33372887983712,32.73109794495144,33.20643684895289,30.45442954030377,35.32952193333826,42.028876908723156,33.46041752805625,33.46041752805624,34.54994486175159,31.528669009383474,36.91899699217335,32.38703148576248,33.684888037017394,37.95722568179846,29.30778360616276,41.848257530713944,33.34621616401401,31.84192956265367,33.46041752805624,36.64439436490602,28.161137672021745,33.46041752805624
kimsdaepyo,1783.8,240,538,31.422960753032715,39.52396644556154,36.70885954477085,31.499902319995098,27.763261512689212,27.841878497331827,28.788296572664933,39.135261869644204,37.11431702472986,37.49427115319329,37.286006396040214,41.43192780211943,30.00719551688565,30.016733756160036,24.64336031866021,43.830429396122994,29.70845089061596,41.55945706655973,42.90879806321283,39.75670572234492,44.0781964108088,41.8101132575745,41.758133659528774,,41.56583072247784,42.017031360897946,34.94560086417106,34.19718127452696,32.27640051933183,34.564200149226295,34.657268719686755,37.7559993614836,41.948282656418975,36.42487679930486,34.81180703998539,25.00338720673859,25.00338720673859,29.43109803733534,35.92012333008693,36.94412559603933,38.88923238557313,28.895004528978667,41.34851788505192,31.85491498072977,25.00338720673859,29.70845089061596,38.117909022143586,33.921769574122195,37.903299411123115
forgod2026,220.0,270,1115,36.24136850786635,29.566583161175004,30.156219157020995,29.785941532370206,36.12656429629537,28.904837377405084,32.84388987988134,37.667920276012495,30.451037154943982,31.09340802270284,35.090443530281576,41.50072141948084,36.85633644854241,36.85633644854241,25.31153296008099,43.91080210989019,31.494662433633604,33.66801241548721,33.66801241548722,41.513583938381664,33.66801241548722,33.66801241548722,33.66801241548722,,33.66801241548722,43.30038906464664,32.52435690767782,34.225388972249824,32.73623869593584,25.90947520777229,33.9833776640077,43.79185317317511,40.60980399251969,35.89807620805309,21.90347245332601,29.010665084706545,33.67152448143525,45.42371563004205,27.71515089874682,32.70716760985587,32.93050627874633,32.30836111485024,29.81234115192496,37.30263195536118,41.363173792701616,31.973261879485218,40.42579366795567,30.896867316689583,31.0180853436144
prettyellen,546.8,480,2955,30.975562880950942,38.944357911593826,37.37679009281865,32.517006547532425,34.75414976916682,26.85475290218337,28.246893981857454,39.14869607907465,38.24521223437723,38.7436287365455,41.12766019177951,41.78998078607494,22.26639519236648,22.26639519236648,28.06026209208735,56.31636806111222,32.48108738592307,39.947260445500426,43.09401548603183,40.594191541118605,42.52623365261268,41.63726126992763,40.57268447209162,,40.670158804838174,42.80054205709063,33.31723989751118,41.1276601917795,41.1276601917795,35.113639456433305,30.691517697586225,36.67378776379472,41.8409712492645,40.07019033346899,43.55635003939754,34.048245460238704,41.60623873379302,56.63983794001808,32.93768268496993,47.04250974532611,36.92767256698466,25.46381596385482,56.31636806111221,20.803119366896517,32.14707328240416,48.63977459675424,41.30356337481159,34.52221853546954,35.47771688004077
ca_kong,45.0,300,592,30.10010574946731,40.213831625322285,38.05853971818012,31.5939118391498,23.421439252106047,31.944313155496907,31.944313155496907,39.06120003471311,38.25758145696427,39.897791698242166,35.592266699778094,48.72439513624512,32.71760932985885,32.71760932985885,25.275102176243276,42.67306534319518,34.31154422176541,40.95038402820734,42.97630402277119,41.81896205095599,42.055881353514344,41.306781116828546,41.08557685777266,,41.54544463926983,43.55226440893253,32.37900738563353,33.80990437984932,31.9191655371866,36.70845608319252,41.122046148793245,42.30097719050044,41.82960844060611,26.48443202601157,39.96134227752551,40.76818944829985,32.9456322957647,25.4036593836009,34.31154422176541,33.50882956622197,40.76818944829984,34.86104315230045,41.44852810927926,33.77109962048555,32.485377969370354,36.20310074231356,31.468194357225737,32.550337748423125,33.58577284176749
gksql0917,163.6,90,1500,30.576564141518297,39.66861906404261,37.57461534288234,31.34961709356206,14.298062647650388,28.30039858111563,28.82926151998291,38.45094662507555,37.5979170612662,38.9172402187064,36.51732228146471,41.55365194305881,20.952643567848448,20.952643567848448,17.75110859901103,42.37547996648916,30.593294521325028,41.09456508725035,43.011404184587505,41.65194190908975,43.00375270569286,42.17489129250372,41.83364073113892,,42.249343857706485,43.41239412377261,32.46281346842529,33.87000789694441,32.12497137412193,37.496503317984256,28.880670863791103,37.73219135685782,42.42631721202553,35.60122565023567,34.56978562651382,34.12260315273874,32.06036957119246,17.841396382343344,32.86496391336318,34.018091155377114,38.26576769382125,29.478707469737035,40.96548170249747,33.38669857017158,32.7538504753302,35.433152223075545,37.190702024528065,32.80560185556226,34.914776945594205
bsh9240,151.0,150,253,30.17392684037135,39.43411555045497,37.61813930027694,31.07718132645231,27.424536387166704,31.742071619645145,31.742071619645145,38.88019874913041,37.988337326861206,38.957721388992134,35.90625159160041,41.42823382672612,35.61991211960541,35.61991211960541,24.271048487487317,43.89358589407694,41.89875045412844,40.28666240368825,41.88420067666053,41.070372100866145,41.38114898698334,40.79056930700717,40.36996674870173,,40.57721814696517,42.64830012854984,32.461895734990286,34.23416123541073,32.41765412407107,35.81738223133962,35.481013654607615,42.32276215952685,42.19817115204998,36.14832797371652,35.897936208048094,35.263053093555875,35.263053093555875,28.571836166880363,34.173910101579246,35.745536829416515,38.601392693867226,35.61991211960541,42.38527021003616,33.63781472920679,35.263053093555875,41.89875045412845,37.776805886933495,33.495985999572056,35.939973915522806
shinegirl05,7499.2,240,780,37.35477869494972,39.877192875430985,37.35477869494972,30.963812378108145,26.926581923952053,29.07818249542227,40.65000715695224,37.35477869494972,37.35477869494972,39.84644335501467,34.3117303806401,41.168604532031466,34.23976368303919,45.57511445399653,26.24192240602231,43.12033144261444,33.84259307821533,41.590841976947395,43.77022737037736,41.872096618942486,43.276024969181336,42.6450578533297,41.32537024917966,,41.661448566064294,43.29434928069074,36.11542979095384,34.17446145990037,32.84267019879513,32.01239508190032,33.06429872152689,38.35717445787955,40.70140192438639,28.038015718999308,28.038015718999304,40.2109924612252,31.54857052315702,33.740683061803736,33.84259307821533,33.84259307821533,40.21099246122519,28.33090261975957,41.59987190439039,33.032330384932,32.03416525292052,33.34909219756016,36.29774822248806,23.597506517992247,30.940304398607317
hellsa33,82.0,90,443,31.512784220645024,39.86930582762039,38.31174763908633,32.59360307261016,31.57294749059901,28.15085996524426,29.32909560355288,39.58607174876056,38.55644274950673,39.00311910391627,31.57294749059901,42.66341960879805,30.288940842756197,30.135295015974194,24.81560929011471,43.23303886881803,37.03553466511838,39.79410793693008,42.72658406610522,40.01266776360839,42.40071756070342,40.97914808994097,40.477074789572896,,40.553391519296554,43.013398547977644,32.89105171212365,31.572947490599,31.572947490599,35.695453493634886,35.12239090679873,37.50066384201396,41.69144772476587,36.0412422411331,34.84118854987773,31.170047103770244,31.170047103770244,27.989147705087518,33.717638100805424,35.4451648000415,38.29067238047828,29.21911468718279,43.23303886881802,32.520026796312884,31.170047103770244,37.035534665118384,37.331524780065166,33.43137707353424,36.441628473917646
lamoon12,148.6,180,1500,31.572946864403583,39.79320684841999,37.84823208963117,31.366083231833333,25.598861724570384,28.52340285181152,29.314613343921824,39.52439713778513,38.5620418126079,39.69659007520675,35.008997042980496,41.942173063892376,30.440834752357688,30.755017054184737,23.635349666780982,42.38902741811854,25.94421997065744,40.798824238546956,43.12459643123796,41.38441370810957,42.29975489326406,41.256314881511834,40.388271740084555,,41.287397736438855,43.93614477142057,32.775728617057425,33.68345230941013,31.606804564999358,35.73345333874484,35.35183588589546,33.20902888850553,42.27837507804844,36.694720327644326,33.20902888850553,30.82632679007141,31.519638086716284,27.33664722731866,25.94421997065744,25.94421997065744,30.8263267900714,28.2123859233352,41.648073654316526,32.793361856043106,30.81745694692126,36.450862039770556,36.54092465011578,28.2123859233352,30.89151946112101
jisumok623,232.4,180,181,31.42296539773065,39.52398148448136,36.70885198526761,31.49991699778205,27.763263486069825,27.8418785631448,28.788298548036952,39.135247987515534,37.11430888413073,37.49427175262187,37.28601997495859,41.43193496137659,30.007195969853207,30.01673587702016,24.643360314600844,43.83043399771814,39.7463217290573,41.559457012830514,42.90879804310806,39.756705675944666,44.07819638322141,41.81011315930307,41.75813356674032,,41.56583065298003,42.017031361063424,34.94560076438504,34.197184129461334,32.27640276166761,34.56420018803042,34.65726812201192,37.756000541827355,41.94828266932125,36.42487958939126,34.81180956625771,33.451514382028506,33.451514382028506,29.43109666787426,35.920125153462465,36.94413384679837,38.88923314087292,28.895006580385914,41.34852038582378,31.854918196618677,33.451514382028506,39.74632172905731,38.11790822920972,33.921773918748734,37.903299953963995
rlatjsdo17,169.2,210,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hogengggy,4121.0,390,2864,42.24515790096723,49.07692843416621,49.07692843416621,31.300334441322548,32.61454956942241,35.67873530028225,36.50024474637844,40.063936757626934,49.07692843416618,40.55788077115286,36.08308012331535,57.32524309322693,33.54272686283609,39.549012205767134,23.24558906772496,41.120118115498805,30.44046972256321,40.61747831097791,42.45458671741673,41.59693145754247,41.460224532666864,41.21868839678139,40.71706557667354,,41.145235613772606,43.09158955691064,32.29308940229907,41.87969224157876,30.313309651964268,58.10883030191695,38.08437507777294,46.88025390207655,58.591312715758974,45.17288944532084,47.93622275510987,42.564529971544346,33.13300158071108,23.527100008894724,36.34264404720757,51.66189221716749,43.18149565034213,39.76442920979572,28.67306517760848,49.64823245990807,32.97467118797393,35.7819655468574,43.269258449578345,53.20770387291049,35.451401092780486
sky05153,376.6,210,228,31.454448738136197,39.753109827433896,37.84374614445425,31.264492732112004,26.82262441303416,27.827634443120232,28.911436641825635,39.12493848559941,38.20156795742062,38.9967728103227,35.653118595650355,41.46752877150754,29.969769347144833,30.271819758426652,24.5262712427169,43.11584358807672,30.909825460017597,40.74775380562224,42.42730444240983,41.67915141526908,42.221099265384325,41.366426150731,40.59405089701288,,41.19395183106409,43.44482643961079,33.03643174491912,34.30380031875868,32.65786580978751,35.86753892586324,35.08889718248516,37.1289532828397,41.58126891328817,35.31713227096886,34.15529980684495,33.992654888094094,32.336136709228796,29.15610829399413,32.529464620664136,33.61566732354255,38.14938619678815,29.151245104307243,41.993840461762204,33.76788944054531,32.70280226272662,35.345590592627616,37.35691710799545,33.03094816251222,34.37133195554387
eej0328,127.8,180,625,31.422965101919676,39.523980526649495,36.70885246676924,31.499916062955368,27.763263360381075,27.841878558926584,28.78829842220697,39.13524887158816,37.11430940268558,37.49427171454395,37.28601911011227,41.43193450538338,30.007195940990645,30.016735741915802,24.64336031485821,43.83043370459577,38.78276947534253,41.55945701620314,42.90879804435554,39.75670567887546,44.07819638491759,41.8101131655268,41.75813357254556,,41.56583065732743,42.01703136107443,34.945600770658004,34.19718394760168,32.27640261883137,34.56420018556709,34.657268160055104,37.75600046665816,41.94828266850143,36.424879411669,34.81180940534059,32.640564319964994,32.640564319964994,29.431096755058235,35.920125037313596,36.94413332129257,38.88923309274748,28.895006449721027,41.34852022652626,31.8549179917957,32.640564319964994,38.78276947534254,38.117908279722066,33.92177364203309,37.90329991939789
wook1997,34.6,150,551,26.893117701455324,32.10407647062103,32.10407647062103,31.01296049448561,16.52538277755556,23.16805703668592,23.16805703668592,41.65261284945054,32.10407647062101,32.10407647062103,35.46620234028184,35.097885968139565,30.290612736919087,30.330362168015267,23.89839330130686,43.00995616394305,31.000971665103986,35.500629375356056,35.500629375356056,35.500629375356056,35.500629375356056,43.073612864912235,42.767221702498645,,35.50062937535605,35.500629375356056,32.82728851406113,34.138493277791774,32.02395618073166,22.5620893868535,35.27086401046024,37.09672954898145,41.18514111693981,16.525382777555556,33.07529391232555,34.54486716621343,25.489098188972164,27.962516859804435,32.80085477290235,33.875544264120904,38.3874808135759,25.47613518096809,41.56724834454957,25.489098188972164,25.489098188972164,34.66345448087571,36.46674017415805,19.635080584734837,33.36621525767534
say831831,426.6,240,464,30.57656473577798,39.6686195233918,37.57461594413852,31.349617238476046,22.3247089415622,28.30035704889171,28.8292131923903,38.450947229511954,37.59791765539667,38.91724032193183,36.51732331100954,41.553652232634306,32.71503844511267,32.71503844511267,27.71622580127005,42.3754797591095,30.59341519594065,41.09428433186068,43.01091701621621,41.65152324957389,43.00321693488124,42.17489180278551,41.83364128836119,,42.24901127213394,43.411641921277,32.46281349773046,33.87000798405105,32.12497081613432,37.49659150707623,45.09370164056071,37.73213426749532,42.42645486472209,35.60122542695036,34.56962728620435,34.122603120585865,32.06064606981659,27.85719933968184,32.86496391624522,34.018091186174715,38.265767783177104,29.4787741248333,40.965481694485256,33.386933579951155,32.754067490324644,35.432977700536604,37.19088442638283,32.80567466410095,34.91477696294914
kkkj1503,909.2,510,1048,19.91834706734664,38.73592472807656,36.513676437357645,30.671547308012368,41.08135071898264,21.34694291491981,21.283369537779787,38.24454227754824,37.28743696655772,38.20692044879128,36.29548963393919,32.242724362768804,32.17481146858456,32.435342253681014,28.775890552384354,44.710095402951694,41.08135071898264,40.70053030379412,42.012834634574794,41.09534749515405,42.629153142487894,41.21325498619133,40.03570974954554,,40.62721906796564,42.6190503574344,33.17659713814613,34.735109247411366,33.17280588725957,34.62004230100913,23.531522811494067,30.56705164122072,41.20677594896426,33.83569501006516,34.21142591582576,35.707317966225105,35.041933362205455,48.81191817187644,33.662042632448056,41.08135071898264,38.9445318378887,25.34424444172276,43.263133961674136,35.32998246918711,48.81191817187646,34.21142591582576,38.60114258622175,29.109430093626244,34.21142591582576
gpwl5525,192.0,60,350,31.45444873813655,39.753109827433704,37.84374614445435,31.264492732111965,26.822624413034532,27.827634443120647,28.911436641826075,39.12493848559931,38.20156795742072,38.99677281032251,35.65311859565038,41.46752877150788,29.96976934714528,30.271819758427107,24.52627124271696,43.11584358807701,30.90982546001804,40.747753805622075,42.42730444240969,41.679151415268926,42.22109926538419,41.36642615073087,40.59405089701276,,41.193951831064034,43.44482643961069,33.03643174491902,34.30380031875883,32.65786580978748,35.86753892586366,35.08889718248549,37.128953282840286,41.58126891328839,35.31713227096948,34.155299806845555,33.99265488809456,32.3361367092292,29.156108293994357,32.52946462066451,33.615667323543,38.14938619678871,29.151245104307712,41.99384046176243,33.767889440545794,32.70280226272712,35.34559059262806,37.35691710799573,33.03094816251277,34.371331955544434
brighten92,59.4,90,127,32.18663241037669,39.53055734015016,37.1025964394928,31.0721206314907,27.57272269076728,27.574060796357266,28.744073389924434,38.82447384331539,37.54260775791596,39.7257097079225,35.6897917159653,41.53861104936256,30.203161917327666,30.54720450880613,26.190531668405463,44.55956744869173,30.44183893074136,40.81657535321083,43.20050550760801,41.267131230360995,42.864125265202716,41.41642527638045,40.68239830369736,,41.31271320478932,43.51772613857478,32.667056277499334,34.994079307019916,32.21503467529028,35.21284685620135,34.669997441325556,38.97234512914777,48.53662674773699,40.84965846085053,40.84965846085053,33.91665927329224,31.19657187524444,34.78098944489232,32.39527147587978,34.790183555173165,37.65116671959177,28.377656105224467,43.123714434143025,32.918560697178485,32.09042395773742,40.84965846085053,37.00790231419745,33.21300697288809,40.84965846085053
nterm,263.8,120,551,28.58029248764608,35.61397475044489,28.58029248764608,31.37432192510191,27.185545348745055,31.10148513147724,31.10148513147722,28.58029248764608,28.58029248764608,33.57933309034998,36.167203829364915,41.267507758092826,29.908297677458073,30.397402528045593,24.21231713079783,43.14177316247666,31.4652516461565,41.04049868197459,43.12107319644541,41.16078383804689,42.549506174649956,41.303283559808534,41.0050394202302,,41.47963954722617,43.20336137746166,33.00462326173745,34.30770659599868,32.38457761882465,36.713579725490625,35.0277089971339,37.33047459191986,42.59469974152418,36.94432520847698,40.16977086978461,34.781188731732435,32.56754831230417,29.145669224086372,33.089863620801815,34.71974816855489,38.28061243312776,33.80789993935522,42.110545023126704,33.81320292430467,33.124601336185066,40.1697708697846,37.398939186932125,33.80789993935522,40.1697708697846
tlfgks13,46.2,180,903,31.336157789263,40.20047818652012,38.17721860366809,31.59508579092759,18.663465991569765,12.0587985788858,18.088197868328702,39.005864445939274,38.60697332949961,39.43517771140742,35.357404102822564,41.79543072894841,30.87227403438106,20.297982633028447,25.87642953203505,51.11200662406644,30.790792776881904,41.162438209126584,43.60122363829208,41.51487751835246,43.83645126080395,42.69116582686931,41.726707556726915,,41.9444026896886,43.80277194213162,33.18164927744542,37.32693198313953,37.32693198313953,36.029479957548496,34.610180259775085,36.99497807557668,41.61680369285898,35.449145932417544,33.502629575858364,33.340809093466866,31.629613845488183,30.705384839341836,32.406467873515226,34.145693867825194,37.70763483694309,10.148991316514223,51.11200662406642,33.3499268899339,32.803951808927636,34.75919389049863,38.14019238382935,33.45993383419482,34.945272336131104
lovelime09,325.6,270,652,29.97940872184008,40.440127409119484,37.72332090333571,30.942630568207257,17.00638046533998,25.414794780689384,25.414794780689384,38.69370462180205,38.09973017288339,39.3076017826288,35.75683674338814,41.1223175526892,28.519649488336785,28.519649488336785,24.309644640344043,41.8496086033422,29.83412360801528,40.29081741382664,42.34158839680157,41.60991727701956,41.91111731109481,41.31036987336464,40.26942447973422,,41.115354038835285,43.444379934289636,32.8552026172373,34.14109405841794,32.69884625923379,40.41318199843895,35.62813830134503,26.39104177952617,42.24809202946561,35.33953699125201,26.39104177952617,33.674419575302736,32.949114596532084,26.185083374527743,33.496226445300486,33.921804028408225,38.763443451451714,28.815588695038837,40.55513635545161,33.96385421096436,32.10704378718483,30.490345584286477,37.393746211254545,34.76235495008992,31.664484033084296
december_1013,79.4,60,171,30.96732595091644,40.50081080988597,39.30812784223397,30.064531843266533,36.2006270556028,27.238341243328733,27.238341243328733,40.043669876110364,39.383132997968374,39.67176426595869,35.62960886317338,40.990118498066764,30.56597354442109,30.56597354442109,24.0662757431946,44.35082047926664,30.919242547395548,41.52701310904219,42.88699467904373,42.417728097198136,42.48593733412012,40.8413805504532,40.44271439238293,,41.43445985440489,44.18672467721593,31.017141921823555,34.77542994772635,33.034561262074966,23.55131892790053,34.55765461373064,36.317788324438304,32.46262879251154,27.32137331684876,27.32137331684876,34.41595539333978,43.01275431998405,33.747970009229014,25.6378580391883,30.919242547395548,30.462314573624496,30.56597354442109,43.38171125385296,43.012754319984055,43.012754319984055,32.82164752662812,37.13456773867195,32.35378234844463,26.47961567801853
sjhan805,509.2,150,329,30.868702007806746,38.65583830074079,36.86441938353885,31.459563389021515,25.735975137057558,27.2620216013634,28.33749362020176,38.565820991636116,37.57317525846001,38.86251879759364,35.076565016596575,41.27755040772753,29.43256980707726,29.79905140598687,24.33579085797759,43.16862866448384,31.05541841501799,40.430194116979244,43.03453543965576,41.03721189369633,42.13259936392836,41.18322450729304,40.55481181338458,,40.88518174579092,42.94555260740533,32.49559918029926,33.97973599063027,32.16982721057672,34.73333152400138,34.82780078899619,36.97175555425504,42.123546734729686,43.814264670831335,43.81426467083133,34.47477602419948,31.646885296826863,29.108952437619976,32.626057639894576,34.467216777979345,37.73088940423496,36.87519853448033,41.96588477711533,32.87683631847664,31.958816391487737,43.81426467083133,36.66273981416425,36.87519853448033,43.81426467083133
